user_id,reviews_item_id,reviews_recommend,sentiment_analysis,year
76561198082681151,208090,True,0,2014
76561198087072533,252250,True,1,2014
sadmexican,218620,True,2,2015
76561198066299320,274940,True,0,0
ajgreen03,213210,True,1,2015
dood2super,730,True,2,2015
76561198034028284,45700,True,2,2014
saewa,248820,True,2,2014
76561198015158481,227940,True,2,2014
JoshPlaysYT,440,True,2,2013
76561198069668522,40800,True,2,2014
76561198069616181,274980,True,2,2014
XxSaiinT__,570,True,2,0
76561198047354266,105600,True,1,2013
678rtv45,251570,False,1,0
Buttole,400,True,1,2014
SaintLombax,357600,True,1,2015
Phoenixexe,4000,True,2,2014
alikazamer,570,False,1,2014
SexyPotata,730,True,0,0
76561198101743006,252490,True,2,2014
1457184935981,440,True,2,2014
kingkate5,730,True,1,2014
76561198056790377,306130,True,2,2015
PalladsBalladOfSallad,8930,True,1,2014
disturbed_focus,730,True,0,2014
76561198091901556,241930,True,2,2015
76561198079550488,252490,True,1,2015
2sneaky5u,570,True,2,2015
76561198087717668,262060,True,0,0
SalmonToastie,200210,True,1,0
76561198053671421,230410,True,2,2013
76561198129346289,440,True,2,2014
pandainabag,268050,True,0,2015
76561198074843769,232810,True,2,2013
ballstoyou,72850,True,1,2015
76561198042294034,263760,True,2,2014
76561198050064136,219830,True,2,0
58077979,379720,True,1,0
sadLyf,8930,True,1,2015
76561198088779915,730,True,2,2015
76561198041849606,440,True,2,2013
DontLinkMeUFuck,113200,True,1,2013
76561198057340904,730,True,1,2015
Salus,346110,True,2,2015
SalihK2001,236870,False,1,0
76561198050513580,570,True,2,2014
76561198096133264,208090,True,2,2014
76561198024890098,570,True,2,2013
76561198086647266,550,True,1,2013
sammichemaker,204300,True,2,2014
Skepps1,730,True,2,2013
sam_broomby,391540,True,1,2015
76561198069606418,330840,False,0,0
Samsamkill4fun,4000,True,1,2014
dk_ith,730,True,2,2014
Faceman_,391540,True,2,2015
samyol,105600,True,2,2015
76561198069036644,730,True,1,2014
Sandallman,322900,True,2,2015
sandmeng,218230,True,2,2014
SammiichWillKickYourAss,346110,True,1,2015
SanDWG,236110,True,2,2015
76561198067176074,72850,True,2,0
76561198041874601,104900,True,2,0
nomoreanime,570,True,2,2014
simi_,250900,True,2,2015
beanieman112,730,True,2,0
76561198046684086,219640,True,2,0
76561198076135607,223470,True,1,2014
76561198048989256,319630,True,2,2015
76561198069949345,265550,True,2,2014
76561198069234556,8870,True,2,2014
76561198077027020,730,True,2,2015
TheBjmac7,72730,True,2,2014
76561198119853060,730,False,2,2015
76561198081091469,440,True,2,2013
76561198081092125,105450,True,2,2014
BANIIIIIIIIK,200170,True,1,2015
76561198056787444,440,True,2,2013
76561198075794347,34900,True,2,2015
76561198085796003,730,True,2,2015
76561198090493264,245170,True,2,2013
76561198062741031,314700,False,1,2015
76561198043943432,109600,False,2,0
kinsil,4000,True,1,2013
76561198089793989,200510,True,2,2015
76561198077605147,33220,True,2,2014
Sarrby,307780,True,1,2015
lunakitty,261820,True,2,2014
76561198059451329,218620,True,0,2015
76561198053240343,275850,False,1,0
76561198064636400,241560,True,1,2015
76561197981957582,203160,True,2,2014
crispybaconzzz,400,True,0,2011
76561198031488141,8930,True,2,2014
76561198037711823,72850,True,2,2012
CadetCupcake,219150,True,1,2014
squibblyboop,222880,True,2,2015
somefode,359550,True,2,0
76561198056006228,292030,True,2,2015
satoshi-uram,570,False,1,0
76561198057056954,730,True,1,2015
TheCraftyYak,282800,True,1,0
jjf997,209870,True,2,2014
savageshadow,730,True,1,2015
jessemono,223470,True,1,2015
KittensScythe,342380,True,1,2015
GSKarnage,401920,True,2,2015
Sayurimi,440,True,1,2014
sazetal,287700,True,2,0
sakmurachan,266430,True,1,2014
pootis_generator,304930,True,2,0
nunkdamonk,230410,True,2,2013
76561198051376772,223470,True,2,2014
76561198040749643,238960,True,2,0
76561198038432994,730,True,2,0
TheScareAndCrow,339610,False,0,2015
nickbutt55,287700,True,2,2015
Scarface22753,265930,True,1,2014
maitad,241540,True,2,2013
afroman2011,304930,True,1,2015
gay_llama,298110,True,1,2014
76561198041784529,730,True,1,2014
76561198067466249,730,True,1,0
76561198114948844,385760,True,2,0
AleksoSmeksoHere,244850,True,2,2015
NO555,211500,True,2,2015
senna_22,433850,True,1,0
76561198019568583,239030,True,2,2013
totueros,22180,True,2,2015
76561198096849171,24010,False,2,2015
76561198078003443,230410,True,2,2015
jp4556,209540,True,2,2013
doubleh8,207610,True,2,2013
76561198090934295,306130,True,1,2015
76561198072207814,110800,True,2,2013
Scott-the-Dick,384021,False,0,2015
76561198050721825,429300,True,2,0
76561198098285983,243870,False,1,2015
76561197987677576,310560,True,2,0
thatonestatuething,213670,True,2,2014
empiregames,107100,True,1,2014
CheeseMachine3,378120,True,2,0
76561198158163159,204300,True,2,2014
scream21,233250,False,2,2014
ScreamingAngels,730,True,2,2014
01221733,304930,True,2,2015
76561198067336358,236850,True,2,2015
76561197998915965,391540,True,2,0
darkwolfy,203160,True,2,2015
76561198021193389,56400,True,2,2014
19-20-5-20-27-5-18,24010,False,2,0
SCSI_AUS,204360,True,2,2015
underbelly90,440,True,2,2015
Lord_Scubbs,319510,True,1,2014
cylink,220,True,0,2015
M_D_,4000,True,1,0
76561198080305599,278440,True,2,2014
76561198096600230,241540,True,1,2013
76561198057982190,730,False,0,0
76561198040052824,301520,False,2,0
TheCrimsonRed,570,True,1,2013
seacrow,299360,True,0,2014
DatSmellyGuy,218620,True,2,2015
76561197972646182,4000,True,2,0
DrJohnGG,207790,True,2,2015
76561198096765493,570,True,2,2012
Ringotuna,41070,True,1,2012
76561198058315559,356670,True,2,2015
76561197970148466,105600,True,2,2013
76561198068072303,391260,True,2,2015
76561198060550550,4000,True,2,2014
raptorsea,570,True,2,0
sea_storm,440,True,2,2014
76561198044195156,212070,True,1,2015
YourNormalAverageGuy,254700,True,2,0
76561198091120667,333930,True,2,0
76561198024316193,211420,True,1,2014
76561198062267901,70000,True,1,2014
45236243663663643636,49520,True,2,2015
secretcodrin,274310,True,2,2014
wolfenz,440,True,2,0
55411144321649875611,234390,True,0,2014
ZechLZ,304930,True,2,2014
76561198081342521,391540,True,0,2015
seige7,214950,True,1,2014
JooXieDOTO,440,True,2,0
SelSlamRUS,440,True,2,0
76561198054566872,113200,True,2,2014
76561198089053903,364420,True,2,0
koddles,226860,True,2,2015
AzaZog,237110,True,2,2014
12066gdc,10180,True,1,2014
76561198093936183,39800,True,1,2012
76561198028617374,620,True,2,2015
76561198039942668,242920,True,2,0
XTitanxzX,48720,False,1,2014
76561198093465910,274940,True,2,0
PapasFritasSaladas,72850,True,1,2015
sensei_boi,8930,True,0,2015
76561198095261449,218330,True,1,2015
76561198129261303,226700,False,1,2015
SENTRYBALLSTIK,250420,False,1,2013
Ocraze,359320,True,2,2015
max_banana23,300,True,1,2012
76561198067072616,730,True,2,2015
76561198030181298,427520,True,2,0
76561198071122396,234710,True,2,2014
76561198054518293,2280,True,2,2014
sergioxks1,205100,True,2,2014
serialies,289130,True,0,2015
madfighter44,24860,True,2,2014
Serwus00,313630,True,2,0
76561198014437840,304930,True,1,0
jlulveior,20,False,1,2015
76561198071689235,238460,True,1,2014
76561197999174091,269050,True,2,2014
-SEVEN-,4000,True,2,2014
PLTC,264200,True,2,2014
76561198088748682,224260,True,1,2015
76561198081897677,220240,True,2,2014
76561198070884486,440,True,2,2013
76561198071057858,440,True,2,2014
76561198072751883,240,True,0,2014
SGT_Corrion,1250,True,1,2014
sgtion,391540,True,2,0
76561198025402421,201790,True,2,2013
76561198068171319,42910,True,2,2013
Jac95501,310370,False,1,2015
76561198074146732,108600,True,0,2013
76561198057228629,24960,True,1,2014
76561198079646247,223470,True,2,2014
76561197970980211,248820,True,2,2014
76561198095997286,359320,True,2,0
RebornbyFire,8930,True,2,2014
PhoenixRave,265930,True,1,2014
Shaa-Li,113200,True,2,2012
ShadowMercTheElite,304930,True,2,2014
shaddowofadream,105600,True,1,2014
SEFIATTI,730,True,2,2014
76561198031795967,214950,True,0,2014
76561198066033339,218620,True,1,2015
Shudow,8190,True,0,2015
76561198101696219,211820,True,2,2014
76561198158100654,377160,False,2,0
Retroatsteam,224600,True,2,2014
76561198058782320,4000,True,2,2014
76561198003480679,317660,False,1,2015
76561198057773824,364360,True,2,0
76561198064148204,298110,True,1,2014
76561198090264587,239030,True,2,2015
shadoworso,224260,True,2,2014
76561198071340853,238260,True,2,2015
76561198070656883,261030,True,2,2014
Shadowsport,433850,True,1,0
ShadowGamingAUS,310370,True,2,2015
76561198048080920,251310,True,1,2015
76561198155174469,440,True,1,2015
76561198063127887,223710,True,2,0
76561198058933691,255300,True,1,2014
Shaggypile,221380,True,2,2014
gunnerjiale,318550,True,1,2014
76561198063184169,311210,False,0,2015
maxibon9000,209160,False,0,2014
76561198009992783,209870,True,2,2015
76561197970561135,208090,True,1,2014
NicholasTKalos,335300,True,1,0
76561198067704936,440,True,0,2014
76561197995483380,230410,True,2,2015
76561198088857515,225540,True,2,2015
shaniatwainno1fan,368500,False,2,2015
76561198103635105,12510,False,2,0
76561197991723203,24860,True,2,2013
airmartino347,4000,True,2,2015
Eshdawg,49520,True,2,2014
76561198085105930,322500,True,2,0
Terminally-Chill,437220,False,0,0
QuackSauce195,433340,True,2,0
gigipig,440,True,2,0
76561197964402427,113200,True,0,2014
tomsta,208090,True,1,2014
76561198060887478,620,True,1,2015
76561198082150235,495890,True,1,0
Shaterred_,1250,True,1,2014
Hasam1,4000,True,2,2014
76561198059679568,440,True,0,2014
bignath3,323370,False,0,2015
5spooky420me,253710,False,2,2014
gamingintothefuture,204340,True,2,2014
mshee,6030,True,2,2011
SheepXplore,24240,True,2,2013
76561198040864814,265610,True,1,2014
geekosaurus,209080,True,2,2014
sherlock111,210770,True,2,2013
76561198072767824,17570,True,2,2014
ShevilleWarhand,4000,True,2,2014
76561197964772156,304930,True,1,2014
shiisa,218620,True,2,2014
76561198097765368,218230,True,2,2014
76561198051748820,440,True,2,2015
mfwlife,261030,True,2,2013
ShiroEggo,222880,True,2,2014
avez,316010,False,2,0
SeenBag,310380,False,0,0
Ryusey,388090,True,2,0
76561198069708131,34330,True,2,2015
ShizFizz,104700,True,2,2013
76561198106326690,203770,True,2,0
76561198076770532,310080,True,2,2015
SlenderTurtle,207610,True,1,2012
Shochi_De_La_Mochi,209650,True,1,2015
shockYO,206420,False,2,2015
KingNosehair,236390,True,1,0
76561198054361648,302830,True,1,0
theshoopster,72850,True,2,2015
Shooter_man83,730,False,1,2015
officialseth,250900,True,2,2014
ShotGunFaceLift1,219740,False,0,2014
76561198018059901,277430,True,2,0
76561198068953573,570,True,2,2015
azwray,227300,True,2,2015
Shtiffles,433950,True,2,0
76561198070780240,440,True,2,2013
76561198046412025,550,True,0,2015
Marshall_Br,219740,True,2,2015
jamesbonx,440,True,1,2015
76561198094513310,359320,True,1,2015
76561198053619980,295110,True,2,2015
chewerofhats,730,True,2,2014
darkfire937,275850,True,2,0
76561198100513560,48700,True,2,2014
sidorakh,244850,True,2,2014
76561198095765519,212680,True,2,2014
andrekekstar,63710,False,0,2014
76561198174967337,291370,False,2,0
76561198044865157,570,True,2,2014
RacheFace,311210,False,1,2015
trapy2016,730,True,0,2014
76561198097621779,440,True,2,2015
76561198102272170,301520,False,1,0
nomoresilent,440,True,1,2013
76561198054605160,207140,True,2,2013
TheSilentShadeNZ,730,False,1,2014
xaneinfinity,40970,True,2,2014
corthesi220,359550,True,2,0
BatatasSamGostozas,104900,True,0,2014
anca1ag0n,420110,True,1,0
76561198044128297,221100,True,0,2015
halo1010,218620,False,1,2015
76561198060369859,241930,True,0,2014
blackwood208,31280,True,2,2012
dan_u_al,570,True,2,2015
76561198071041736,206210,True,1,0
76561198069472808,104900,True,2,2015
Simipoo,72850,True,2,2014
WOLFIEEEEEEEE,730,True,1,0
Socktoppet,440,True,2,0
Nyr1,730,True,0,0
76561198084959052,236110,True,1,2015
Stnether,297000,False,2,2015
76561198069220396,105600,True,1,2013
ggmud,209870,False,2,0
76561198039393712,232090,True,2,2015
76561198046856533,218620,False,1,2015
76561198053730286,219830,True,2,2013
76561198080345478,4000,True,2,2014
SuchMisfortuneMan,242920,True,2,2014
GsinA,440,True,2,2013
flamingnx9,42160,True,0,2012
jmatcott,209080,True,1,2015
cooky1997,211420,True,0,2015
76561198101449768,377160,True,1,2015
76561198087279731,252490,True,2,2015
SirHolyCow,260230,True,2,2014
76561198037968477,270550,True,2,2015
CITIZENOFYORK,221100,False,2,2014
76561198107917480,313340,True,2,2015
Green_Nimrod,730,True,2,2014
DarrielOni,440,True,2,2013
odlore,65980,True,2,2015
76561198071457723,236390,True,1,2015
Spagggggetttttti,418340,True,2,0
76561198048072743,730,True,1,2015
robinisamazing,730,True,2,0
76561198054622453,273110,False,2,0
sirstaple,394230,True,1,0
76561197998718499,227680,False,0,2014
kevin_rudd,49520,True,1,2014
simon19920,230410,True,2,2014
3eBpA,570,True,2,2014
76561198087157968,730,True,2,2015
76561198079079942,24010,True,1,2012
76561198063818739,216150,True,0,2014
76561198067696973,220,True,2,2015
sirbobfree_james_leeroy_ii,313020,True,1,2015
SirCrazyG,355840,False,0,0
76561198043157461,730,True,0,0
sirieous,221100,True,2,2014
LouCanSirius,218230,True,0,2014
76561197971730470,322500,True,2,0
SirMasterBaiter,236390,False,1,2015
76561198067942498,252490,True,2,2013
76561198095402254,247000,False,2,2015
76561198061846218,236510,False,1,2014
Sir_Hazardous,375960,False,0,2015
Otakuku,391540,True,0,2015
sith_squirrel,242760,True,2,0
unLimitieDx,299700,True,0,2014
mitchdew,203160,True,1,2015
randomURLhere-_-,440,True,2,2012
2364786499,730,True,2,2014
76561197979796744,8930,True,0,2014
76561198061456944,10180,True,1,2014
oddso,440,True,1,2014
skaarh,4000,True,2,2014
skaeren2190,107410,True,2,2014
76561198084636226,730,True,1,2014
76561198085879027,48700,True,0,2015
76561198025976606,244870,True,0,2015
lordchevycat101,323470,True,2,2015
oxxios,730,True,1,2013
theoneandonlysketchy,209870,True,2,2014
sketchyfletchy,381210,True,2,0
76561198119376787,221100,False,0,2014
76561198041632122,227780,True,2,2015
skiddlezizkewl,17080,True,2,2013
76561198071550192,327090,True,0,2015
76561198065860620,211820,True,2,2013
76561198065775099,214190,True,2,2015
katzuma,105600,True,2,2014
76561198022316719,440,True,2,2013
candyman103,730,True,2,0
Skketched,8930,True,2,2014
7515953,570,True,2,2014
fenrakk4,290750,False,0,2014
editinggod,238960,True,1,2014
skulluxies,440,True,2,2013
SkullainnLovesGoats,330470,False,0,0
SkumbagSpokes,104900,True,0,2014
keirookami,72850,True,2,2014
Skuxii,1250,True,2,0
76561198057060736,240,True,1,2015
meistersky,8190,False,2,2015
76561198102667143,464780,True,0,0
davidsavy,222880,True,2,2015
fluxxenik,265630,True,2,2014
SuperSkybolt,252490,True,1,2014
76561198065725333,440,True,2,2014
76561198015411069,209870,True,1,0
76561198091309741,306130,False,0,2015
MeepTMW,278360,True,2,2015
76561198067466605,38410,True,2,0
urahomo,102500,True,2,2014
lagachplays,327070,True,2,0
linuxslacker,730,True,1,2015
76561198075034526,268750,True,2,2014
aliaswabbit,204100,True,2,2014
slartiblarghfast,346110,True,2,2015
shadowassassin17,291550,True,2,0
Nikopiebushbush,206420,True,2,2014
bgsk8282,236390,True,1,2014
Asensfinakullar,239840,True,0,2014
76561198042472949,241540,True,2,2013
76561198180773807,72850,True,2,2014
gabennnnnnnnnn,320,True,2,2014
killerofsleep,368340,True,2,0
76561198084163024,72850,True,1,2015
slender_apexPanda,212070,False,0,2014
76561198072940682,295110,False,1,2015
76561198050300819,301520,True,2,2015
76561198074227021,282440,True,2,0
76561198073103882,321040,True,1,0
SlidzorJ,51100,True,2,2014
MickSlim,266010,True,2,2014
slimeguy361,333930,True,2,0
SlipsSteam,105600,True,1,2013
SlipperyPiggy,333930,False,0,2015
coreyr92,1510,True,1,2014
76561198071744049,107100,True,2,2013
hillcamper,2280,True,2,2015
McSloppy,630,True,1,0
76561198037541199,22320,True,2,2013
76561198044965044,236370,False,1,0
76561198083597316,730,True,2,2015
76561198034438267,221020,False,1,2015
zp3413,221020,False,1,2015
76561198010803538,211820,True,1,2015
SlurpDog,4000,True,1,2015
76561198020061745,239660,True,1,2014
76561198089439191,414190,True,2,0
TheSlyDragon,311340,True,2,2014
slynn1,230410,True,2,2014
smunktait,241560,False,1,2015
tina_1337,440,True,2,2014
76561198100193773,40800,True,2,2013
s0ggy,227680,True,2,2014
Stick509,6060,True,2,2015
MrTroll101,204300,True,2,2014
76561198036168976,224260,True,0,2014
penetrationmonster,1250,True,2,2013
317733235,440,True,2,2013
76561198044810588,1250,True,1,2013
Imposs1bru,210770,True,1,2014
tomyyyyyyyyyyyyyyyyy,55140,True,2,2014
smith1912,730,True,2,2015
smith1912,221100,False,1,2015
76561198085240724,413150,True,2,0
76561198083609031,248820,True,2,2014
Niggerhiiiger,8930,True,2,2014
5mok3y,25890,False,1,0
smokeypsd,57300,True,1,2014
76561198068963068,730,True,2,2015
Giovannizzo,207610,True,2,2013
CallTheKiller111,104700,True,2,2013
Smoobss,319630,True,2,2015
76561198067494712,107410,True,2,0
76561198094073056,91700,True,1,0
76561198053675394,299740,True,1,0
RubUrMeat,4000,True,1,2013
smuji-chan,4000,True,2,2014
R-O-L-A-N-D,236390,True,1,0
SMuffed,212680,True,0,2014
76561198087612430,221100,True,1,2014
76561198082963778,49520,True,1,2013
76561198077783045,230410,True,2,2014
b0ing,730,True,2,2015
GoGoGyro,207230,False,2,2014
TheOnlySnake,333930,False,0,0
TheSnakeyJake,108600,True,2,2014
Sneaki,218620,True,0,2014
DogTits197,34870,True,1,2013
76561198094245250,440,True,2,2014
76561198084063741,388090,True,1,2015
Sneakyyyy,304930,True,1,2014
SnipeDemon,34900,True,1,2015
76561198159327847,242760,True,1,2014
DrSnippyPhD,224260,False,2,2014
GetSnitchedOn,570,True,2,2014
76561198084741314,265930,True,2,2015
76561198089300394,570,True,2,2015
J0d4Ns3,203160,True,1,2014
76561197999566657,570,True,1,0
76561198079742288,1250,True,2,2014
xhonestx,440,True,2,2014
TheofficalSneakyJew,1250,True,2,2013
snooptown,570,True,0,2014
RaunZ,4000,True,2,2014
76561198078883335,226860,True,2,0
76561198051777058,332970,True,2,2015
76561198063816800,291410,True,2,0
76561198048133739,231430,True,1,0
692412341234,4580,True,2,2014
76561198097742192,72850,False,0,2015
SnowyGnar,359550,True,2,2015
snubbo,440,True,2,2013
76561198009729872,332800,True,0,2015
meepboopityboop,730,True,1,0
76561198102034206,730,True,1,0
76561198149068328,730,True,1,0
76561198069266487,570,True,2,2015
76561198057592145,4700,True,2,0
76561197976763710,221910,True,2,2014
SodaLicious,236390,True,2,2014
76561198104830424,218680,True,2,2014
sh31tf4c3,222900,False,2,2015
76561198119867383,48700,True,2,0
Sokiwi,730,True,2,0
arcturian_sign,363480,True,2,2015
origonalteamgrumio,369580,True,1,2015
76561198015802290,218620,True,2,0
76561198100507019,4000,True,2,2014
76561198045501641,730,True,1,2015
tosholotomotoho,440,True,2,2013
nobody114514,49520,True,2,2014
islam_hemel,730,True,1,0
76561198097909936,202200,True,2,2012
76561198095748015,105600,True,1,2015
cheangkangwen,307780,False,0,0
76561198192346098,440,True,2,0
oarmyo,440,True,2,2013
76561198070827197,4000,True,2,2014
76561198062489285,310080,True,1,2014
The_Aussie_Gamer,440,True,2,2015
sonicmario9000,220240,True,2,0
76561198074710115,730,True,2,2015
76561198071108830,402180,True,0,2015
76561197979007418,402180,True,0,2015
sorakita7435,221100,True,2,2014
76561198082096463,620,True,2,2014
gossuper,346110,True,2,2015
rtd98,224540,True,1,2013
76561198068765906,730,True,2,2014
SoTotallyPro,570,True,2,2013
76561198067320451,34330,True,1,2014
76561198068354201,230410,True,2,0
soulsphere33,730,True,1,0
SoulDastunnel,338340,True,2,2015
SoulJamboree,252490,False,2,2015
76561198187035053,332800,True,1,0
10197226,375820,True,2,0
ukou,12900,True,2,2013
76561198080561680,8870,True,0,0
76561198141851819,49520,True,2,2014
SourNipples,440,True,2,0
UnorthadoxEnigma,113420,False,1,2015
soveriegn5574,224260,True,2,0
soveriegn5574,417860,True,2,2015
76561198055096033,2990,True,2,2015
76561198031290502,411560,False,2,2015
76561198098009902,17460,True,2,2012
DartCrow,730,True,1,0
Brewl,4000,True,2,2014
76561198069894550,730,True,2,2014
SoPhantastic,21100,True,2,2014
76561198049750344,730,True,1,0
goneckurself,200510,True,1,0
sp8i,255710,True,2,2015
76561198062853201,4000,True,1,2014
76561198045061169,730,True,2,2014
hedged,440,True,2,2015
76561198026780542,8930,True,0,2015
76561198077507817,239030,True,2,2014
76561197963397231,218620,True,2,2015
DakaraDrkCry,303210,True,0,0
spacemonkey53,252870,True,2,2015
76561198069827794,440,True,1,0
sperkzdesu,291550,True,2,0
76561198065220915,252490,True,1,2014
spanduke,252490,True,1,2014
spangher,730,True,2,2014
floppymoppy,440,True,2,2015
spankwankable,730,True,1,2015
76561198115952538,211420,True,2,2014
76561198093272651,422970,True,2,0
76561198163699832,730,True,0,2015
76561198057462487,209160,True,2,2014
voadoo,234650,True,2,2014
76561198082960297,221100,False,0,0
76561198109510993,386360,True,2,0
Sparon,268500,True,2,0
76561198044443958,730,True,1,2015
76561198057932055,440,True,2,2013
76561198084405327,231310,True,1,2014
GoldenSkillz,304930,False,1,2015
noahdj6,570,True,1,2013
spect7591,243870,False,1,2014
insertdankmemes,50300,True,2,2013
76561198036124769,218620,True,2,2014
76561198036124769,204080,True,2,2013
saltymines,251870,True,2,2014
CSGOSpeedy,218620,False,2,2014
SwegSpuudddyyy69,245550,True,1,2014
Speed_Sabre,218620,False,2,2014
76561197960788238,236850,True,2,0
76561198068640745,440,True,0,2014
76561198031966223,440,True,2,2014
spez95,250900,True,1,2015
WasSphinx,270550,True,1,2015
UtterRarity,304930,True,1,2014
SpiceyPanda,440,True,2,2014
FaydOfficial,247730,True,1,2014
76561198017176943,8870,True,2,2014
76561198071755562,299860,False,2,2015
SpicyPepperOfficial,4000,True,1,2014
76561198068130802,440,True,0,2014
jaumzituo,242760,True,2,2014
Spinafex87,208670,True,2,2013
spinefarm,270450,True,2,2015
76561198066255046,287580,True,2,2015
caino2246,401920,True,2,0
76561198064563804,4000,True,1,2015
awakenedspirit,271590,True,0,2015
76561198088785660,252490,False,1,2015
spittyboy,400,True,1,2013
76561198022505404,8930,True,2,2013
69_420_bl41e_fgt,230410,True,2,2013
roley200,322110,True,2,2015
rackrackcitybiatch,331190,True,2,2015
TustardCart,62100,True,1,2014
Rezzpit,8190,True,2,2014
Spoodzz,233720,True,2,2013
BlackSp00n,221100,True,1,2013
76561198046096030,417860,False,1,2015
spooke512,219740,True,1,2013
soapyshenen,220,True,2,0
spooksies,113420,False,2,2014
UnoticedShadow,72850,False,1,2015
prohan,42910,True,1,2013
76561198042536238,105600,True,0,2011
JoelFitzpatrick,244930,True,2,0
76561198067088650,290080,True,2,0
pyrulito,265210,True,2,2014
jukeboxplays,252490,True,1,2014
SporkDesigns,730,True,2,2015
littlelionman16,393380,False,0,0
kingjoffery,440,True,1,2014
ozjake54,730,True,2,0
springah,730,True,1,0
76561197966590415,209000,True,1,2014
listopherwashere,252490,True,1,2015
76561198038486363,570,True,1,2015
mashedspudtatoes,212480,True,1,2013
aethelbert0,730,True,1,2015
NinjaG32,301520,False,2,2015
bobinaaaaa,282070,True,2,0
76561198069686889,70000,True,1,2015
76561198050689528,211820,True,2,2014
76561198011518463,409160,True,2,0
PskiDarkness,42910,True,1,2014
squiddude,303210,True,2,2015
Squidfish2,212500,True,0,2014
76561197988486708,113420,True,1,2013
76561198087184037,730,True,2,2014
striker8967,440,True,2,2012
76561198074635811,240,True,2,2012
76561198074319125,1250,True,0,2015
76561198070682001,281990,True,0,0
76561198094044127,251570,True,0,2015
76561198089899736,730,True,2,2015
76561198062830468,304930,True,2,2014
76561198088881478,221020,True,2,2015
srshadowz,201810,True,2,2014
76561198106591330,273350,True,1,0
76561198080080282,242760,True,0,2014
76561198089154904,201700,True,2,2014
76561198138294071,312990,True,2,0
stabcalloway,440,True,1,2015
llxUnknownxll,440,True,2,2015
76561198045391389,22380,True,2,2015
76561198009043396,209000,True,2,2013
76561198109654503,237110,True,1,2015
76561198068832606,730,True,2,0
Stalker669,221100,True,1,2014
76561198097932115,440,True,2,2015
76561198044651677,9870,True,2,2014
Malediction,550,True,1,2013
coppelionrizumu,268500,True,2,0
Shoottj,440,True,2,2015
dafishguy,730,True,1,2014
starrynights,730,True,2,2015
BlueFoolPoland,204360,True,2,2015
76561197975867686,67370,True,2,2015
76561198024555488,271590,True,2,2015
ABuErQi,204300,True,2,2013
Stazza19,22370,True,2,2015
76561197977301184,47870,True,2,2014
M1LkyW4y,367010,True,2,0
76561198033923352,265930,True,1,2014
76561198059902957,730,True,0,2015
lord_of_the_dark,359320,True,2,0
76561197989634859,218620,False,2,2015
76561198062412699,570,True,2,2014
stefchygamer,200210,True,1,2014
76561198045621089,440,True,2,2014
n0xkuses,209650,False,2,2015
76561198102162881,6060,True,2,2014
AlexLoThing,440,True,2,2013
GhostZeroXD,35450,True,2,2014
76561198068667696,730,True,2,2015
76561198062206493,365070,True,2,2015
jamman54321,252490,True,2,2014
76561198056648472,221380,True,1,0
Fluxxcore99,311730,True,2,2015
dragonairx,219830,True,2,2014
RaZorBaCk,211820,True,2,2013
76561198054600071,218620,True,2,2015
rsd2,4000,True,2,2012
steviescoop,233250,True,2,2014
129874182,8870,True,2,2013
76561198146862794,359550,True,2,0
76561198062469316,265930,True,2,2014
stionk,70000,True,0,2015
76561198056885109,50300,True,2,2012
theOGston3,72850,True,2,2015
stoneminer97,231430,True,0,2014
76561198160559380,409000,True,0,0
76561198085408536,221100,True,1,2015
stormzyinit,243870,False,0,2015
TSGStosh,304930,True,1,2014
76561198049562601,252490,True,1,2014
IDKazuto,353270,True,2,0
76561198070588180,44350,True,2,2015
76561198084234757,216260,True,2,2015
StrayDog8797,335240,False,0,2015
76561198051717662,228380,False,0,0
76561198054753156,72850,False,2,2015
76561198032421615,261180,True,2,2014
Striker146,304930,False,1,2015
76561198051760793,224540,True,1,2015
OzFurStrom,241930,True,2,2014
StryderEpic,32800,True,2,2013
76561198053182488,440,True,2,2010
76561198032262029,291480,True,0,0
stuman85,333600,True,1,2015
loosemoose1,220260,True,2,2014
sumaker947,377160,True,1,2015
76561198093360882,211420,True,1,2013
76561198086409332,440,True,1,2014
Styliishgaming,252490,True,2,2015
PedroAssaf,422100,True,2,0
phokin,322330,True,0,2015
SubieTec,301520,False,2,0
76561198055868553,347830,True,1,2015
76561198144256600,2400,True,2,2015
Anthemion,70000,True,0,2013
Subway69,255710,True,2,0
zomgCoBfAce,72850,False,1,2015
whenshesuccubus,49520,True,2,2014
Jack_of_all_Trades,24200,True,2,2014
suckmynya,4000,True,2,2014
budboy73m,24780,False,1,2013
SuddenNight,207140,True,2,2015
76561197988318026,440,True,2,2015
AidelSufyanProfile,550,True,1,0
76561198062686627,304030,True,2,2015
shround,372000,True,2,0
fleshwounda,218620,True,2,2014
boomkakalaka,341000,True,2,0
BeesYT,239660,True,2,2013
porkiii,440,True,1,2014
76561198043626578,204100,True,1,2014
76561198093176686,550,True,1,2013
76561198116462043,291650,True,2,0
cakeflurry,730,True,2,2015
imstrongerthanyou,253430,False,0,2014
BhagPac,238960,True,2,2014
76561198065840081,386070,True,2,0
76561197997129113,222880,True,2,2015
MrMeDisaster,570,True,1,2015
SummersHarvest,236370,True,2,0
SummertimeFeels,104900,True,2,2015
eiW0Y9he,314700,True,1,2015
anonymousclub,225540,True,2,2015
76561198098500523,274940,True,2,2015
BadabingBadabong,206420,True,1,2013
